Districts_N,Area,Category_N,Crop_N,Year,Max_Temp,Min_Temp,Rainfall, Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
13,118440,2,1,2006,29.4333333333333,14.1666666666667,0,85,0.4,1.06666666666667,4.76666666666667,41886,540975.3,737535.8,24.75,90.41,19,133579
13,121180,2,1,2007,29.3666666666667,14.9333333333333,32.3333333333333,84,0.433333333333333,1.3,6.06666666666667,41886,540975.3,737535.8,24.75,90.41,19,105706
13,129840,2,1,2008,30.0666666666667,15.2666666666667,0,85.6666666666667,0.4,1.06666666666667,6.1,41886,540975.3,737535.8,24.75,90.41,19,125066
13,141327,2,1,2009,30.5666666666667,14.5,0,83,0.5,1.03333333333333,6.2,41886,540975.3,737535.8,24.75,90.41,19,134735
13,154582,2,1,2010,29.8333333333333,14.4333333333333,15.6666666666667,82,1.3,1.23333333333333,5.8,41886,540975.3,737535.8,24.75,90.41,19,161174
13,153770,2,1,2011,29.5666666666667,14.3,6,81.6666666666667,1.1,1.7,5.56666666666667,41886,540975.3,737535.8,24.75,90.41,19,165137
13,154808,2,1,2012,29.2666666666667,13.5,6.33333333333333,82.3333333333333,0.666666666666667,1.53333333333333,3.9,41886,540975.3,737535.8,24.75,90.41,19,176443
13,157752,2,1,2013,31.4,14.85,0,81.5,0.8,1,5.2,41886,540975.3,737535.8,24.75,90.41,19,175579
13,0,4,1,1969,28.1666666666667,14.7,7.66666666666667,71.6666666666667,0.2,1.5,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,0
13,0,4,1,1970,28.0333333333333,14.4666666666667,3.33333333333333,72.3333333333333,0.233333333333333,0.8,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,0
13,0,4,1,1971,28.3666666666667,13.6666666666667,19.6666666666667,75.6666666666667,0.3,1.1,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,0
13,0,4,1,1972,29.7,14.4333333333333,8.33333333333333,75.6666666666667,0.233333333333333,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,0
13,0,4,1,1973,28.1666666666667,14.5333333333333,4,75.6666666666667,0.366666666666667,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,0
